0.32468092,-0.22718394,-0.40509975,-0.54318357,0.71560025,0.35031295,0.492697,0.924971,-0.43511063,0.44876707,0.63727176,-0.733971,0.53974533,-0.3728152,-0.025893118,-0.18115056,-0.8852229,0.81600225,-0.75828385,-0.84864867,0.94133973,0.4092723,-0.28008235,0.615517,0.86021173,-0.59054875,0.40217602,-0.47641808,0.6500461,-1.0
-0.76871157,-0.59017265,0.12153864,-0.21659386,0.1893903,-0.68631375,-0.28724968,-0.22849488,0.13482106,-4.6237092E-4,-0.16049826,0.31166172,0.88117063,-0.29058194,-0.7851502,-0.87544537,0.80732906,0.47993302,0.6292967,-0.15046656,0.8508779,0.38501155,-0.60865355,-0.2173708,1.0,0.4183941,-0.7731625,0.27439284,1.0,0.09539616
-0.25844777,-0.16202056,0.3670609,-0.37765756,0.9127811,-0.46068788,,,,,,,,,,,,,,,,,,,,,,,,
